date,fini_net,trust_net,dealer_net,futures_fini_long,futures_fini_short,futures_fini_net,pcr_oi,pcr_vol
2022-12-26,-4019580897.0,595039317.0,-1625474246.0,,,,,
2022-12-27,3673768219.0,1174635780.0,-464482798.0,,,,,
2022-12-28,-11085408334.0,237817529.0,-4837292321.0,,,,,
2022-12-29,-12248170732.0,1331677112.0,-303440214.0,,,,,
2022-12-30,-141627162.0,1206670217.0,827941617.0,,,,,
2023-01-02,,,,,,,,
2023-01-03,394997779.0,1387068313.0,918376920.0,,,,,
2023-01-04,-5596584096.0,741922918.0,584006699.0,,,,,
2023-01-05,1952097678.0,-523243762.0,-155287034.0,,,,,
2023-01-06,9833521296.0,1023278203.0,1823899025.0,,,,,
2023-01-09,36181293362.0,3381055341.0,3770699396.0,,,,,
2023-01-10,18607142564.0,1826311750.0,-275606215.0,,,,,
2023-01-11,3544316925.0,906382497.0,1683770984.0,,,,,
2023-01-12,1248192.0,1758858719.0,706902104.0,,,,,
2023-01-13,30681090247.0,1469129867.0,2821009398.0,,,,,
2023-01-16,18755493295.0,175594159.0,2396231954.0,,,,,
2023-01-17,11247355352.0,-4393502393.0,461711665.0,,,,,
2023-01-18,,,,,,,,
2023-01-19,,,,,,,,
2023-01-20,,,,,,,,
2023-01-23,,,,,,,,
2023-01-24,,,,,,,,
2023-01-25,,,,,,,,
2023-01-26,,,,,,,,
2023-01-27,,,,,,,,
2023-01-30,72218897241.0,3089662921.0,7788310287.0,,,,,
2023-01-31,2937476717.0,1205719053.0,1273196659.0,,,,,
2023-02-01,10253907295.0,746596472.0,1153701170.0,,,,,
2023-02-02,22535840590.0,1479865970.0,-237377050.0,,,,,
2023-02-03,11599576503.0,448728486.0,-1925908891.0,,,,,
2023-02-06,-12557617215.0,268249054.0,-4154777733.0,,,,,
2023-02-07,-3279647938.0,953322495.0,-444795574.0,,,,,
2023-02-08,16343744075.0,2065967286.0,1461725029.0,,,,,
2023-02-09,-545112724.0,-496652559.0,-1050920239.0,,,,,
2023-02-10,-157276433.0,619674654.0,-3996048399.0,,,,,
2023-02-13,-5472411318.0,353396155.0,-2682345220.0,,,,,
2023-02-14,8726503639.0,1558182362.0,-825411738.0,,,,,
2023-02-15,-8170146965.0,-944340621.0,-1668864302.0,,,,,
2023-02-16,7269583196.0,2043270789.0,1616410600.0,,,,,
2023-02-17,-11667393778.0,980266419.0,-1535514714.0,,,,,
2023-02-20,-2370604423.0,983207476.0,-589423527.0,,,,,
2023-02-21,-251832436.0,1303600662.0,-159760015.0,,,,,
2023-02-22,-12197583794.0,1028647338.0,-5956075802.0,,,,,
2023-02-23,13592654782.0,16979768.0,1056719910.0,,,,,
2023-02-24,-8055103046.0,1229464894.0,-2042918327.0,,,,,
2023-02-27,,,,,,,,
2023-02-28,,,,,,,,
2023-03-01,-3676869461.0,1484511205.0,-2683949861.0,,,,,
2023-03-02,-3792679117.0,3031377110.0,-1754651299.0,,,,,
2023-03-03,-2118883474.0,2828319549.0,65710633.0,,,,,
2023-03-06,8453980094.0,2050952708.0,5138545597.0,,,,,
2023-03-07,3903313325.0,3425658364.0,1854130989.0,,,,,
2023-03-08,-15742256200.0,896586521.0,990683454.0,,,,,
2023-03-09,-12616453588.0,1236357851.0,-1150287396.0,,,,,
2023-03-10,-20836947748.0,1830827937.0,-10130056457.0,,,,,
2023-03-13,4302316762.0,2331668382.0,-4823254037.0,,,,,
2023-03-14,-28448292686.0,2710357526.0,-6011916856.0,,,,,
2023-03-15,-7033819184.0,2815666856.0,-4837455130.0,,,,,
2023-03-16,-12196241306.0,1396972642.0,-4803107139.0,,,,,
2023-03-17,10920151421.0,2586915595.0,-955228715.0,,,,,
2023-03-20,-4783900738.0,3341479379.0,-1636342476.0,,,,,
2023-03-21,-2884592451.0,1975777891.0,267174739.0,,,,,
2023-03-22,26252702339.0,202345795.0,1152315200.0,,,,,
2023-03-23,16941740971.0,888345565.0,1065503436.0,,,,,
2023-03-24,11303590277.0,2859119559.0,1718132970.0,,,,,
2023-03-27,-351271535.0,-177007879.0,-1250802499.0,,,,,
2023-03-28,-2070681487.0,21464290.0,-2111685494.0,,,,,
2023-03-29,9834327514.0,-494572941.0,-550466061.0,,,,,
2023-03-30,10549517678.0,-158647948.0,2792955705.0,,,,,
2023-03-31,11924542905.0,744833553.0,3471354990.0,,,,,
2023-04-03,,,,,,,,
2023-04-04,,,,,,,,
2023-04-05,,,,,,,,
2023-04-06,-6320923922.0,-355543004.0,1020120933.0,,,,,
2023-04-07,1256236804.0,-46729322.0,1272684415.0,,,,,
2023-04-10,671998542.0,-82362185.0,1014962446.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-11,8231604180.0,-656736877.0,1836318064.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-12,5384929258.0,61505143.0,539302084.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-13,-8854929590.0,-576414220.0,-3231207735.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-14,14902409129.0,-784254771.0,545372872.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-17,-922767249.0,295830665.0,568887792.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-18,-8713651253.0,-773030968.0,-1422145425.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-19,-10351786546.0,-1562638645.0,212991632.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-20,-9239170760.0,-1034349157.0,-2581245089.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-21,-1067643173.0,68242673.0,-4055025522.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-24,-94836095.0,556234940.0,-2759598175.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-25,-20288020608.0,-178194039.0,-5377512147.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-26,-5518465246.0,333621585.0,5444751701.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-27,-12831497739.0,1705758399.0,-1001278431.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-04-28,600513621.0,2149395169.0,1371630561.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-01,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-02,3544387833.0,1027600394.0,2310512297.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-03,-9109975654.0,635643952.0,-2841254379.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-04,-3237420855.0,1839522793.0,91152969.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-05,-523479761.0,511882305.0,-693530628.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-08,5890726820.0,1334518432.0,1031474725.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-09,4920859590.0,553905874.0,439614347.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-10,-5816503820.0,1225242341.0,-2860250006.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-11,-7049020844.0,756507281.0,-1852534830.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-12,-5686206366.0,1088861100.0,637298568.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-15,-9872815305.0,1873174348.0,-928414987.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-16,9192095929.0,-522449856.0,9362853888.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-17,16655999597.0,-178178873.0,23338359476.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-18,29586583465.0,-336967560.0,12771966917.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-19,32317125668.0,798535073.0,5096829353.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-22,7046724072.0,-841621016.0,1039095232.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-23,6153648565.0,-857768534.0,2391160466.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-24,-4633471132.0,113039291.0,2577173373.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-25,21700565128.0,2558919612.0,2643674651.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-26,43260470667.0,344861060.0,2317804801.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-29,27558864035.0,-176109028.0,4730440328.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-30,8431535478.0,-578310617.0,-16790539.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-05-31,5831034082.0,-1684696310.0,3658455235.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-01,-3804765727.0,29713490.0,1059904475.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-02,18273949278.0,1683916232.0,3098530865.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-05,951334111.0,473320592.0,2606393971.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-06,2304531682.0,1419263650.0,-999892173.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-07,12558675441.0,857862088.0,2307175866.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-08,-16682449376.0,3931921488.0,-2215296893.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-09,6857852236.0,2122583594.0,2436388277.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-12,9224942199.0,1879317045.0,-1675544384.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-13,37737064624.0,1000228663.0,5165191699.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-14,6092351773.0,-887791139.0,5772234624.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-15,8614807805.0,-774643385.0,5337836798.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-16,3266095252.0,-4092392850.0,5459978079.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-19,-4435304567.0,-291657499.0,2185947436.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-20,4629955374.0,-5563163884.0,-4161680648.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-21,1732200195.0,-1704648199.0,-1020771941.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-22,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-23,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-26,-25267163368.0,-278893420.0,3905562064.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-27,-10924284282.0,-2992651612.0,285529279.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-28,-9548027903.0,502131120.0,3759487692.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-29,-5337032316.0,-450314790.0,11603827223.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-06-30,-9324360385.0,-181754712.0,-428802962.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-03,5657911366.0,-825605534.0,13228466984.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-04,-2306965692.0,-2278191951.0,-3039365295.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-05,-13069293547.0,-608240445.0,-4313178637.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-06,-38759369522.0,229020250.0,-7346984661.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-07,-21058976381.0,-453726244.0,-4065654460.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-10,-14204538215.0,1222600005.0,-1474095888.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-11,15934773803.0,89042252.0,3013949785.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-12,-5659213962.0,1652011497.0,2219924534.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-13,20628389634.0,-1512431382.0,975155766.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-14,12364033687.0,-1308724150.0,2734631390.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-17,3052103738.0,-1817407686.0,-883344951.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-18,-7578585087.0,-1290216868.0,-4875210008.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-19,653819525.0,-2115708905.0,-8006283466.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-20,-5356256353.0,-1517059160.0,1436396233.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-21,-28953163919.0,-2650065187.0,3025238215.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-24,-19541473715.0,-3018587870.0,4888929758.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-25,9604292572.0,-683473508.0,749863327.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-26,1544808849.0,-2055422527.0,-2070509781.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-27,10457129205.0,-1550189167.0,895352723.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-28,1513600594.0,735092546.0,4278094860.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-07-31,-8841965280.0,1849907347.0,-2770513489.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-01,8511747234.0,-314590253.0,-464938089.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-02,-21123759155.0,504347629.0,-14712879803.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-03,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-04,-10352695794.0,1015928182.0,-6043468571.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-07,-3185434245.0,3193354023.0,-3956547100.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-08,-19300667558.0,3567917217.0,-7591603489.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-09,3452140923.0,4444478771.0,-6456180331.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-10,-10947983482.0,2091729534.0,-13642544146.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-11,-2782974554.0,2361208164.0,-6961244749.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-14,-17351477460.0,6055992043.0,-10101140921.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-15,-866865378.0,1884565649.0,-1694296676.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-16,-16182346399.0,6218678007.0,-2269507572.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-17,-16466996965.0,4055514203.0,3740350352.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-18,-19330183676.0,1307452466.0,-6113081259.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-21,7975884689.0,911323831.0,-1141715456.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-22,6308423511.0,2915609006.0,-3627663667.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-23,6153744894.0,2138628214.0,608146391.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-24,12345562778.0,3068306287.0,216107732.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-25,-33617627913.0,873777635.0,-8560790293.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-28,-2897074541.0,1616623936.0,-4998141614.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-29,4134594086.0,3176619251.0,-112864710.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-30,7156617622.0,2989378862.0,2395765015.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-08-31,-5630132924.0,2169967493.0,-13418802.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-01,-8536192102.0,2969481032.0,-3194321632.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-04,1530378658.0,1625742991.0,-437859277.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-05,1200764055.0,1839881446.0,-931798033.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-06,-8058427905.0,3902195328.0,-4192611149.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-07,-17853931120.0,3808661358.0,-7833777023.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-08,-13776728917.0,4410440411.0,-6269927640.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-11,-13507893631.0,4392311625.0,-11114156362.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-12,8416910796.0,3642423924.0,-3724453849.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-13,-1833664192.0,3588050397.0,-4029597407.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-14,18922401863.0,5098749609.0,301655795.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-15,8439654742.0,6281771223.0,-2686587023.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-18,-25628000412.0,1614320343.0,-9686409224.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-19,-12736050772.0,3738986276.0,-6542507494.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-20,-18216222504.0,2364588924.0,-9343504712.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-21,-33996202907.0,180184084.0,-5998675214.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-22,-14838064364.0,2262001983.0,-1687871080.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-25,-3096306218.0,3209180502.0,-1037903410.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-26,-23154011465.0,3182055501.0,-6947024292.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-27,-1508299861.0,2091767504.0,-5321028757.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-28,-7734357247.0,3372333740.0,-1811443979.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-09-29,,,,22285.0,75357.0,-53072.0,,
2023-10-02,6338043989.0,5345439039.0,3534629992.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-03,-15795392296.0,1547611338.0,-4152127531.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-04,-25915688603.0,2246574652.0,-7774749291.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-05,-1271631146.0,912304862.0,363104043.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-06,-3485665547.0,2093288939.0,-601246646.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-09,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-10,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-11,23115144423.0,1112792765.0,1248373593.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-12,24104844054.0,1912486741.0,2490362735.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-13,-6085160697.0,-559156339.0,-1902769207.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-16,-15625146820.0,1627936069.0,-3901719535.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-17,-4617824599.0,-485091532.0,-2565577428.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-18,-8617232043.0,-2921126789.0,-7686048137.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-19,-13120509715.0,2780646127.0,-490836063.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-20,-7303310595.0,3065163417.0,-6033883610.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-23,-14187729750.0,339065320.0,-5220079110.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-24,-13211889307.0,3186996672.0,-1031661598.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-25,-7500259145.0,5462656555.0,25557804.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-26,-28688282862.0,1954411307.0,-11921912017.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-27,-8987889800.0,2627089628.0,-1939220539.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-30,-6766241118.0,3806903213.0,-1190050962.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-10-31,-17296408829.0,4689835340.0,-5781568704.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-01,-6048768079.0,2452231315.0,-1294083513.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-02,15951133854.0,2712796727.0,2449241659.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-03,9084572661.0,3483442770.0,626789846.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-06,18526002153.0,1500428507.0,1379757101.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-07,1266166760.0,1315881992.0,358280594.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-08,3765584428.0,1410470969.0,617773848.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-09,-2008880633.0,589864072.0,-930577414.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-10,-7070577496.0,581512809.0,-3124150713.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-13,20357697935.0,471975851.0,1821745885.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-14,11580816042.0,601343696.0,4152901951.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-15,46542036261.0,-3646477647.0,621624090.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-16,19629643589.0,81712555.0,-1747051508.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-17,23689378421.0,-516227820.0,-2224181511.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-20,9121668993.0,563033396.0,-487724581.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-21,42147884877.0,-290630678.0,-1289695939.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-22,-7397392378.0,-143352372.0,-1931489352.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-23,1369016894.0,-929475479.0,-4064792203.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-24,3440371289.0,-470264474.0,-1250406773.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-27,-1815540238.0,-1412141496.0,-5823189861.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-28,20003349549.0,-1710105310.0,3064094163.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-29,9920348027.0,-89754895.0,-787482788.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-11-30,7963989263.0,-1901543140.0,-2646180718.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-01,1211434908.0,1082683191.0,-3591964085.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-04,-5294697056.0,-447700549.0,-3390716193.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-05,-10451805662.0,2029984.0,-6052997656.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-06,253077799.0,4421291650.0,-1021897128.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-07,-5159225335.0,833196654.0,-5573052665.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-08,15209543454.0,721200011.0,-3589796291.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-11,1187119014.0,-663991579.0,-3298905983.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-12,10294620326.0,2037796443.0,-1862628313.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-13,3467315803.0,4453448721.0,-4032366296.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-14,33822098956.0,4225266270.0,-3930594932.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-15,21170269161.0,-1164158047.0,-4842846482.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-18,736099535.0,-897538042.0,-7392802836.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-19,164916608.0,296993423.0,-7809248001.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-20,24624786177.0,-2720088428.0,-11289911715.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-21,-2768213761.0,-1830755289.0,-3275896692.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-22,6182976305.0,1916685293.0,-941324225.0,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-25,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-26,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-27,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-28,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2023-12-29,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-01,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-02,1047757503.0,189637635.0,-4448119903.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-03,-22805936956.0,3283754107.0,-9093621510.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-04,-3462812498.0,3262656753.0,-5247618223.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-05,-4229169162.0,5175816340.0,-4051471237.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-08,2396493714.0,2188287035.0,-5474233893.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-09,-584093367.0,3882101857.0,-7713284413.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-10,-3114730219.0,2420908691.0,-3191269085.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-11,3606211557.0,1332497962.0,-1353556992.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-12,2739131009.0,878458371.0,-4229820595.0,22285.0,75357.0,-53072.0,1.509,1.2209
2024-01-15,-9087642948.0,2194586352.0,-1852574412.0,48717.0,70485.0,-21768.0,1.0527,0.7484
2024-01-16,-45131241665.0,-26235190.0,-3387697195.0,48205.0,65453.0,-17248.0,1.0105,1.0322
2024-01-17,-78222916936.0,7174385368.0,1484638834.0,37896.0,52428.0,-14532.0,1.4301,1.3366
2024-01-18,-8733362263.0,3307837801.0,-2213815198.0,35651.0,49301.0,-13650.0,1.4192,0.97
2024-01-19,80797221602.0,4080122074.0,611632823.0,41546.0,44159.0,-2613.0,1.3058,0.9369
2024-01-22,36943669928.0,931703644.0,1945241248.0,37860.0,44714.0,-6854.0,1.303,0.9137
2024-01-23,9063241153.0,-1002162896.0,2391790586.0,40947.0,42394.0,-1447.0,1.198,0.8505
2024-01-24,1945485361.0,-2334200441.0,-503612098.0,39877.0,40360.0,-483.0,1.0588,1.0403
2024-01-25,28043388342.0,-750707755.0,661192774.0,43935.0,40547.0,3388.0,1.064,1.037
2024-01-26,5270702919.0,-1184956250.0,-3984640382.0,44162.0,39731.0,4431.0,1.0505,0.8909
2024-01-29,12775803525.0,1507671836.0,2631966529.0,45172.0,41797.0,3375.0,1.0443,1.2955
2024-01-30,1520977187.0,-1499064539.0,256875025.0,42133.0,41259.0,874.0,1.1317,0.9404
2024-01-31,-12446538146.0,-2193737575.0,-1737912539.0,40253.0,41779.0,-1526.0,1.0732,1.1142
2024-02-01,21987820279.0,-333385990.0,563477044.0,40052.0,43573.0,-3521.0,1.2088,1.041
2024-02-02,15166983082.0,-397116613.0,-111011257.0,38991.0,45127.0,-6136.0,1.2381,1.0277
2024-02-05,-6171955971.0,-2474335536.0,-4423167881.0,38219.0,43713.0,-5494.0,1.2149,1.0378
2024-02-06,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-07,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-08,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-09,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-12,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-13,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-14,,,,22285.0,75357.0,-53072.0,1.509,1.2209
2024-02-15,56256612237.0,-1068439782.0,6407989768.0,44064.0,46717.0,-2653.0,1.1898,0.78
